Year,Gender,Birth-Weight(Grams),AgeMother,Value_LiveBirth
2010,Female,750-999,44,0
2010,Female,750-999,40-44,0
2010,Female,750-999,45+,0
2010,Female,750-999,NS,0
2010,Female,750-999,Res Total,8
2010,Female,750-999,Non Res Total,1
2010,Female,750-999,Grand Total,9
2010,Female,1000-1249,10,0
2010,Female,1000-1249,11,0
2010,Female,1000-1249,12,0
2010,Female,1000-1249,13,0
2010,Female,1000-1249,14,0
2010,Female,1000-1249,14-Oct,0
2010,Female,1000-1249,15,0
2010,Female,1000-1249,16,0
2010,Female,1000-1249,17,1
2010,Female,1000-1249,18,3
2010,Female,1000-1249,19,2
2010,Female,1000-1249,15-19,6
2010,Female,1000-1249,20,3
2010,Female,1000-1249,21,3
2010,Female,1000-1249,22,4
2010,Female,1000-1249,23,4
2010,Female,1000-1249,24,4
2010,Female,1000-1249,20-24,18
2010,Female,1000-1249,25,5
2010,Female,1000-1249,26,3
2010,Female,1000-1249,27,11
2010,Female,1000-1249,28,5
2010,Female,1000-1249,29,7
2010,Female,1000-1249,25-29,31
2010,Female,1000-1249,30,9
2010,Female,1000-1249,31,5
2010,Female,1000-1249,32,12
2010,Female,1000-1249,33,2
2010,Female,1000-1249,34,8
2010,Female,1000-1249,30-34,36
2010,Female,1000-1249,35,5
2010,Female,1000-1249,36,3
2010,Female,1000-1249,37,2
2010,Female,1000-1249,38,1
2010,Female,1000-1249,39,1
2010,Female,1000-1249,35-39,12
2010,Female,1000-1249,40,2
2010,Female,1000-1249,41,0
2010,Female,1000-1249,42,1
2010,Female,1000-1249,43,0
2010,Female,1000-1249,44,0
2010,Female,1000-1249,40-44,3
2010,Female,1000-1249,45+,0
2010,Female,1000-1249,NS,0
2010,Female,1000-1249,Res Total,106
2010,Female,1000-1249,Non Res Total,3
2010,Female,1000-1249,Grand Total,109
2010,Female,1250-1499,10,0
2010,Female,1250-1499,11,0
2010,Female,1250-1499,12,0
2010,Female,1250-1499,13,0
2010,Female,1250-1499,14,0
2010,Female,1250-1499,14-Oct,0
2010,Female,1250-1499,15,0
2010,Female,1250-1499,16,0
2010,Female,1250-1499,17,0
2010,Female,1250-1499,18,2
2010,Female,1250-1499,19,3
2010,Female,1250-1499,15-19,5
2010,Female,1250-1499,20,0
2010,Female,1250-1499,21,2
2010,Female,1250-1499,22,3
2010,Female,1250-1499,23,4
2010,Female,1250-1499,24,1
2010,Female,1250-1499,20-24,10
2010,Female,1250-1499,25,2
2010,Female,1250-1499,26,4
2010,Female,1250-1499,27,8
2010,Female,1250-1499,28,3
2010,Female,1250-1499,29,5
2010,Female,1250-1499,25-29,22
2010,Female,1250-1499,30,2
2010,Female,1250-1499,31,6
2010,Female,1250-1499,32,10
2010,Female,1250-1499,33,6
2010,Female,1250-1499,34,2
2010,Female,1250-1499,30-34,26
2010,Female,1250-1499,35,2
2010,Female,1250-1499,36,3
2010,Female,1250-1499,37,3
2010,Female,1250-1499,38,0
2010,Female,1250-1499,39,2
2010,Female,1250-1499,35-39,10
2010,Female,1250-1499,40,3
2010,Female,1250-1499,41,2
2010,Female,1250-1499,42,1
2010,Female,1250-1499,43,0
2010,Female,1250-1499,44,0
2010,Female,1250-1499,40-44,6
2010,Female,1250-1499,45+,0
2010,Female,1250-1499,NS,0
2010,Female,1250-1499,Res Total,79
2010,Female,1250-1499,Non Res Total,1
2010,Female,1250-1499,Grand Total,80
2010,Female,"1,500-1,749",10,0
2010,Female,"1,500-1,749",11,0
2010,Female,"1,500-1,749",12,0
2010,Female,"1,500-1,749",13,0
2010,Female,"1,500-1,749",14,0
2010,Female,"1,500-1,749",14-Oct,0
2010,Female,"1,500-1,749",15,0
2010,Female,"1,500-1,749",16,0
2010,Female,"1,500-1,749",17,0
2010,Female,"1,500-1,749",18,1
2010,Female,"1,500-1,749",19,1
2010,Female,"1,500-1,749",15-19,2
2010,Female,"1,500-1,749",20,0
2010,Female,"1,500-1,749",21,5
2010,Female,"1,500-1,749",22,5
2010,Female,"1,500-1,749",23,4
2010,Female,"1,500-1,749",24,3
2010,Female,"1,500-1,749",20-24,17
2010,Female,"1,500-1,749",25,3
2010,Female,"1,500-1,749",26,5
2010,Female,"1,500-1,749",27,9
2010,Female,"1,500-1,749",28,3
2010,Female,"1,500-1,749",29,8
2010,Female,"1,500-1,749",25-29,28
2010,Female,"1,500-1,749",30,7
2010,Female,"1,500-1,749",31,5
2010,Female,"1,500-1,749",32,7
2010,Female,"1,500-1,749",33,8
2010,Female,"1,500-1,749",34,8
2010,Female,"1,500-1,749",30-34,35
2010,Female,"1,500-1,749",35,5
2010,Female,"1,500-1,749",36,6
2010,Female,"1,500-1,749",37,4
2010,Female,"1,500-1,749",38,5
2010,Female,"1,500-1,749",39,2
2010,Female,"1,500-1,749",35-39,22
2010,Female,"1,500-1,749",40,5
2010,Female,"1,500-1,749",41,3
2010,Female,"1,500-1,749",42,0
2010,Female,"1,500-1,749",43,1
2010,Female,"1,500-1,749",44,0
2010,Female,"1,500-1,749",40-44,9
2010,Female,"1,500-1,749",45+,1
2010,Female,"1,500-1,749",NS,0
2010,Female,"1,500-1,749",Res Total,114
2010,Female,"1,500-1,749",Non Res Total,6
2010,Female,"1,500-1,749",Grand Total,120
2010,Female,"1,750-1,999",10,0
2010,Female,"1,750-1,999",11,0
2010,Female,"1,750-1,999",12,0
2010,Female,"1,750-1,999",13,0
2010,Female,"1,750-1,999",14,0
2010,Female,"1,750-1,999",14-Oct,0
2010,Female,"1,750-1,999",15,0
2010,Female,"1,750-1,999",16,1
2010,Female,"1,750-1,999",17,4
2010,Female,"1,750-1,999",18,6
2010,Female,"1,750-1,999",19,2
2010,Female,"1,750-1,999",15-19,13
2010,Female,"1,750-1,999",20,6
2010,Female,"1,750-1,999",21,6
2010,Female,"1,750-1,999",22,6
2010,Female,"1,750-1,999",23,11
2010,Female,"1,750-1,999",24,13
2010,Female,"1,750-1,999",20-24,42
2010,Female,"1,750-1,999",25,7
2010,Female,"1,750-1,999",26,16
2010,Female,"1,750-1,999",27,10
2010,Female,"1,750-1,999",28,11
2010,Female,"1,750-1,999",29,16
2010,Female,"1,750-1,999",25-29,60
2010,Female,"1,750-1,999",30,19
2010,Female,"1,750-1,999",31,12
2010,Female,"1,750-1,999",32,15
2010,Female,"1,750-1,999",33,14
2010,Female,"1,750-1,999",34,10
2010,Female,"1,750-1,999",30-34,70
2010,Female,"1,750-1,999",35,10
2010,Female,"1,750-1,999",36,8
2010,Female,"1,750-1,999",37,5
2010,Female,"1,750-1,999",38,4
2010,Female,"1,750-1,999",39,6
2010,Female,"1,750-1,999",35-39,33
2010,Female,"1,750-1,999",40,7
2010,Female,"1,750-1,999",41,3
2010,Female,"1,750-1,999",42,0
2010,Female,"1,750-1,999",43,1
2010,Female,"1,750-1,999",44,1
2010,Female,"1,750-1,999",40-44,12
2010,Female,"1,750-1,999",45+,2
2010,Female,"1,750-1,999",NS,1
2010,Female,"1,750-1,999",Res Total,233
2010,Female,"1,750-1,999",Non Res Total,10
2010,Female,"1,750-1,999",Grand Total,243
2010,Female,"2,000-2,249",10,0
2010,Female,"2,000-2,249",11,0
2010,Female,"2,000-2,249",12,0
2010,Female,"2,000-2,249",13,0
2010,Female,"2,000-2,249",14,0
2010,Female,"2,000-2,249",14-Oct,0
2010,Female,"2,000-2,249",15,0
2010,Female,"2,000-2,249",16,0
2010,Female,"2,000-2,249",17,2
2010,Female,"2,000-2,249",18,3
2010,Female,"2,000-2,249",19,0
2010,Female,"2,000-2,249",15-19,5
2010,Female,"2,000-2,249",20,12
2010,Female,"2,000-2,249",21,6
2010,Female,"2,000-2,249",22,15
2010,Female,"2,000-2,249",23,12
2010,Female,"2,000-2,249",24,15
2010,Female,"2,000-2,249",20-24,60
2010,Female,"2,000-2,249",25,19
2010,Female,"2,000-2,249",26,23
2010,Female,"2,000-2,249",27,30
2010,Female,"2,000-2,249",28,24
2010,Female,"2,000-2,249",29,27
2010,Female,"2,000-2,249",25-29,123
2010,Female,"2,000-2,249",30,29
2010,Female,"2,000-2,249",31,29
2010,Female,"2,000-2,249",32,24
2010,Female,"2,000-2,249",33,23
2010,Female,"2,000-2,249",34,17
2010,Female,"2,000-2,249",30-34,122
2010,Female,"2,000-2,249",35,14
2010,Female,"2,000-2,249",36,14
2010,Female,"2,000-2,249",37,8
2010,Female,"2,000-2,249",38,12
2010,Female,"2,000-2,249",39,9
2010,Female,"2,000-2,249",35-39,57
2010,Female,"2,000-2,249",40,4
2010,Female,"2,000-2,249",41,3
2010,Female,"2,000-2,249",42,5
2010,Female,"2,000-2,249",43,2
2010,Female,"2,000-2,249",44,0
2010,Female,"2,000-2,249",40-44,14
2010,Female,"2,000-2,249",45+,0
2010,Female,"2,000-2,249",NS,1
2010,Female,"2,000-2,249",Res Total,382
2010,Female,"2,000-2,249",Non Res Total,6
2010,Female,"2,000-2,249",Grand Total,388
2010,Female,"2,250-2,499",10,0
2010,Female,"2,250-2,499",11,0
2010,Female,"2,250-2,499",12,0
2010,Female,"2,250-2,499",13,0
2010,Female,"2,250-2,499",14,1
2010,Female,"2,250-2,499",14-Oct,1
2010,Female,"2,250-2,499",15,1
2010,Female,"2,250-2,499",16,1
2010,Female,"2,250-2,499",17,3
2010,Female,"2,250-2,499",18,10
2010,Female,"2,250-2,499",19,11
2010,Female,"2,250-2,499",15-19,26
2010,Female,"2,250-2,499",20,15
2010,Female,"2,250-2,499",21,20
2010,Female,"2,250-2,499",22,25
2010,Female,"2,250-2,499",23,25
2010,Female,"2,250-2,499",24,37
2010,Female,"2,250-2,499",20-24,122
2010,Female,"2,250-2,499",25,38
2010,Female,"2,250-2,499",26,50
2010,Female,"2,250-2,499",27,37
2010,Female,"2,250-2,499",28,43
2010,Female,"2,250-2,499",29,46
2010,Female,"2,250-2,499",25-29,214
2010,Female,"2,250-2,499",30,55
2010,Female,"2,250-2,499",31,65
2010,Female,"2,250-2,499",32,44
2010,Female,"2,250-2,499",33,34
2010,Female,"2,250-2,499",34,32
2010,Female,"2,250-2,499",30-34,230
2010,Female,"2,250-2,499",35,34
2010,Female,"2,250-2,499",36,27
2010,Female,"2,250-2,499",37,22
2010,Female,"2,250-2,499",38,13
2010,Female,"2,250-2,499",39,21
2010,Female,"2,250-2,499",35-39,117
2010,Female,"2,250-2,499",40,10
2010,Female,"2,250-2,499",41,7
2010,Female,"2,250-2,499",42,1
2010,Female,"2,250-2,499",43,1
2010,Female,"2,250-2,499",44,1
2010,Female,"2,250-2,499",40-44,20
2010,Female,"2,250-2,499",45+,1
2010,Female,"2,250-2,499",NS,0
2010,Female,"2,250-2,499",Res Total,731
2010,Female,"2,250-2,499",Non Res Total,9
2010,Female,"2,250-2,499",Grand Total,740
2010,Female,"2,500-2,749",10,0
2010,Female,"2,500-2,749",11,0
2010,Female,"2,500-2,749",12,0
2010,Female,"2,500-2,749",13,0
2010,Female,"2,500-2,749",14,1
2010,Female,"2,500-2,749",14-Oct,1
2010,Female,"2,500-2,749",15,1
2010,Female,"2,500-2,749",16,8
2010,Female,"2,500-2,749",17,17
2010,Female,"2,500-2,749",18,13
2010,Female,"2,500-2,749",19,31
2010,Female,"2,500-2,749",15-19,70
2010,Female,"2,500-2,749",20,40
2010,Female,"2,500-2,749",21,37
2010,Female,"2,500-2,749",22,44
2010,Female,"2,500-2,749",23,56
2010,Female,"2,500-2,749",24,51
2010,Female,"2,500-2,749",20-24,228
2010,Female,"2,500-2,749",25,85
2010,Female,"2,500-2,749",26,94
2010,Female,"2,500-2,749",27,99
2010,Female,"2,500-2,749",28,111
2010,Female,"2,500-2,749",29,120
2010,Female,"2,500-2,749",25-29,509
2010,Female,"2,500-2,749",30,118
2010,Female,"2,500-2,749",31,123
2010,Female,"2,500-2,749",32,86
2010,Female,"2,500-2,749",33,92
2010,Female,"2,500-2,749",34,65
2010,Female,"2,500-2,749",30-34,484
2010,Female,"2,500-2,749",35,57
2010,Female,"2,500-2,749",36,64
2010,Female,"2,500-2,749",37,50
2010,Female,"2,500-2,749",38,39
2010,Female,"2,500-2,749",39,32
2010,Female,"2,500-2,749",35-39,242
2010,Female,"2,500-2,749",40,25
2010,Female,"2,500-2,749",41,14
2010,Female,"2,500-2,749",42,8
2010,Female,"2,500-2,749",43,3
2010,Female,"2,500-2,749",44,2
2010,Female,"2,500-2,749",40-44,52
2010,Female,"2,500-2,749",45+,4
2010,Female,"2,500-2,749",NS,5
2010,Female,"2,500-2,749",Res Total,1595
2010,Female,"2,500-2,749",Non Res Total,13
2010,Female,"2,500-2,749",Grand Total,1608
2010,Female,"2,750-2,999",10,0
2010,Female,"2,750-2,999",11,0
2010,Female,"2,750-2,999",12,0
2010,Female,"2,750-2,999",13,0
2010,Female,"2,750-2,999",14,2
2010,Female,"2,750-2,999",14-Oct,2
2010,Female,"2,750-2,999",15,4
2010,Female,"2,750-2,999",16,11
2010,Female,"2,750-2,999",17,30
2010,Female,"2,750-2,999",18,37
2010,Female,"2,750-2,999",19,54
2010,Female,"2,750-2,999",15-19,136
2010,Female,"2,750-2,999",20,88
2010,Female,"2,750-2,999",21,83
2010,Female,"2,750-2,999",22,103
2010,Female,"2,750-2,999",23,142
2010,Female,"2,750-2,999",24,133
2010,Female,"2,750-2,999",20-24,549
2010,Female,"2,750-2,999",25,149
2010,Female,"2,750-2,999",26,178
2010,Female,"2,750-2,999",27,211
2010,Female,"2,750-2,999",28,205
2010,Female,"2,750-2,999",29,213
2010,Female,"2,750-2,999",25-29,956
2010,Female,"2,750-2,999",30,216
2010,Female,"2,750-2,999",31,163
2010,Female,"2,750-2,999",32,195
2010,Female,"2,750-2,999",33,179
2010,Female,"2,750-2,999",34,158
2010,Female,"2,750-2,999",30-34,911
2010,Female,"2,750-2,999",35,136
2010,Female,"2,750-2,999",36,104
2010,Female,"2,750-2,999",37,80
2010,Female,"2,750-2,999",38,75
2010,Female,"2,750-2,999",39,63
2010,Female,"2,750-2,999",35-39,458
2010,Female,"2,750-2,999",40,34
2010,Female,"2,750-2,999",41,32
2010,Female,"2,750-2,999",42,11
2010,Female,"2,750-2,999",43,7
2010,Female,"2,750-2,999",44,3
2010,Female,"2,750-2,999",40-44,87
2010,Female,"2,750-2,999",45+,5
2010,Female,"2,750-2,999",NS,7
2010,Female,"2,750-2,999",Res Total,3111
2010,Female,"2,750-2,999",Non Res Total,19
2010,Female,"2,750-2,999",Grand Total,3130
2010,Female,"3,000-3,249",10,0
2010,Female,"3,000-3,249",11,0
2010,Female,"3,000-3,249",12,0
2010,Female,"3,000-3,249",13,1
2010,Female,"3,000-3,249",14,2
2010,Female,"3,000-3,249",14-Oct,3
2010,Female,"3,000-3,249",15,2
2010,Female,"3,000-3,249",16,11
2010,Female,"3,000-3,249",17,34
2010,Female,"3,000-3,249",18,42
2010,Female,"3,000-3,249",19,96
2010,Female,"3,000-3,249",15-19,185
2010,Female,"3,000-3,249",20,106
2010,Female,"3,000-3,249",21,143
2010,Female,"3,000-3,249",22,137
2010,Female,"3,000-3,249",23,176
2010,Female,"3,000-3,249",24,211
2010,Female,"3,000-3,249",20-24,773
2010,Female,"3,000-3,249",25,248
2010,Female,"3,000-3,249",26,294
2010,Female,"3,000-3,249",27,317
2010,Female,"3,000-3,249",28,350
2010,Female,"3,000-3,249",29,326
2010,Female,"3,000-3,249",25-29,1535
2010,Female,"3,000-3,249",30,283
2010,Female,"3,000-3,249",31,336
2010,Female,"3,000-3,249",32,279
2010,Female,"3,000-3,249",33,225
2010,Female,"3,000-3,249",34,243
2010,Female,"3,000-3,249",30-34,1366
2010,Female,"3,000-3,249",35,176
2010,Female,"3,000-3,249",36,139
2010,Female,"3,000-3,249",37,112
2010,Female,"3,000-3,249",38,90
2010,Female,"3,000-3,249",39,72
2010,Female,"3,000-3,249",35-39,589
2010,Female,"3,000-3,249",40,58
2010,Female,"3,000-3,249",41,35
2010,Female,"3,000-3,249",42,26
2010,Female,"3,000-3,249",43,9
2010,Female,"3,000-3,249",44,5
2010,Female,"3,000-3,249",40-44,133
2010,Female,"3,000-3,249",45+,6
2010,Female,"3,000-3,249",NS,10
2010,Female,"3,000-3,249",Res Total,4600
2010,Female,"3,000-3,249",Non Res Total,34
2010,Female,"3,000-3,249",Grand Total,4634
2010,Female,"3,250-3,499",10,0
2010,Female,"3,250-3,499",11,0
2010,Female,"3,250-3,499",12,0
2010,Female,"3,250-3,499",13,0
2010,Female,"3,250-3,499",14,1
2010,Female,"3,250-3,499",14-Oct,1
2010,Female,"3,250-3,499",15,6
2010,Female,"3,250-3,499",16,20
2010,Female,"3,250-3,499",17,29
2010,Female,"3,250-3,499",18,59
2010,Female,"3,250-3,499",19,89
2010,Female,"3,250-3,499",15-19,203
2010,Female,"3,250-3,499",20,103
2010,Female,"3,250-3,499",21,153
2010,Female,"3,250-3,499",22,152
2010,Female,"3,250-3,499",23,190
2010,Female,"3,250-3,499",24,251
2010,Female,"3,250-3,499",20-24,849
2010,Female,"3,250-3,499",25,239
2010,Female,"3,250-3,499",26,300
2010,Female,"3,250-3,499",27,362
2010,Female,"3,250-3,499",28,406
2010,Female,"3,250-3,499",29,350
2010,Female,"3,250-3,499",25-29,1657
2010,Female,"3,250-3,499",30,349
2010,Female,"3,250-3,499",31,370
2010,Female,"3,250-3,499",32,293
2010,Female,"3,250-3,499",33,289
2010,Female,"3,250-3,499",34,251
2010,Female,"3,250-3,499",30-34,1552
2010,Female,"3,250-3,499",35,199
2010,Female,"3,250-3,499",36,169
2010,Female,"3,250-3,499",37,123
2010,Female,"3,250-3,499",38,95
2010,Female,"3,250-3,499",39,69
2010,Female,"3,250-3,499",35-39,655
2010,Female,"3,250-3,499",40,41
2010,Female,"3,250-3,499",41,39
2010,Female,"3,250-3,499",42,18
2010,Female,"3,250-3,499",43,15
2010,Female,"3,250-3,499",44,3
2010,Female,"3,250-3,499",40-44,116
2010,Female,"3,250-3,499",45+,6
2010,Female,"3,250-3,499",NS,11
2010,Female,"3,250-3,499",Res Total,5050
2010,Female,"3,250-3,499",Non Res Total,30
2010,Female,"3,250-3,499",Grand Total,5080
2010,Female,"3,500-3,749",10,0
2010,Female,"3,500-3,749",11,0
2010,Female,"3,500-3,749",12,0
2010,Female,"3,500-3,749",13,0
2010,Female,"3,500-3,749",14,0
2010,Female,"3,500-3,749",14-Oct,0
2010,Female,"3,500-3,749",15,6
2010,Female,"3,500-3,749",16,12
2010,Female,"3,500-3,749",17,19
2010,Female,"3,500-3,749",18,50
2010,Female,"3,500-3,749",19,80
2010,Female,"3,500-3,749",15-19,167
2010,Female,"3,500-3,749",20,81
2010,Female,"3,500-3,749",21,108
2010,Female,"3,500-3,749",22,123
2010,Female,"3,500-3,749",23,145
2010,Female,"3,500-3,749",24,157
2010,Female,"3,500-3,749",20-24,614
2010,Female,"3,500-3,749",25,203
2010,Female,"3,500-3,749",26,283
2010,Female,"3,500-3,749",27,255
2010,Female,"3,500-3,749",28,303
2010,Female,"3,500-3,749",29,298
2010,Female,"3,500-3,749",25-29,1342
2010,Female,"3,500-3,749",30,309
2010,Female,"3,500-3,749",31,275
2010,Female,"3,500-3,749",32,241
2010,Female,"3,500-3,749",33,236
2010,Female,"3,500-3,749",34,197
2010,Female,"3,500-3,749",30-34,1258
2010,Female,"3,500-3,749",35,154
2010,Female,"3,500-3,749",36,117
2010,Female,"3,500-3,749",37,107
2010,Female,"3,500-3,749",38,84
2010,Female,"3,500-3,749",39,56
2010,Female,"3,500-3,749",35-39,518
2010,Female,"3,500-3,749",40,44
2010,Female,"3,500-3,749",41,32
2010,Female,"3,500-3,749",42,15
2010,Female,"3,500-3,749",43,14
2010,Female,"3,500-3,749",44,4
2010,Female,"3,500-3,749",40-44,109
2010,Female,"3,500-3,749",45+,1
2010,Female,"3,500-3,749",NS,8
2010,Female,"3,500-3,749",Res Total,4017
2010,Female,"3,500-3,749",Non Res Total,31
2010,Female,"3,500-3,749",Grand Total,4048
2010,Female,"3,750-3,999",10,0
2010,Female,"3,750-3,999",11,0
2010,Female,"3,750-3,999",12,0
2010,Female,"3,750-3,999",13,0
2010,Female,"3,750-3,999",14,0
2010,Female,"3,750-3,999",14-Oct,0
2010,Female,"3,750-3,999",15,6
2010,Female,"3,750-3,999",16,13
2010,Female,"3,750-3,999",17,30
2010,Female,"3,750-3,999",18,21
2010,Female,"3,750-3,999",19,45
2010,Female,"3,750-3,999",15-19,115
2010,Female,"3,750-3,999",20,46
2010,Female,"3,750-3,999",21,59
2010,Female,"3,750-3,999",22,73
2010,Female,"3,750-3,999",23,87
2010,Female,"3,750-3,999",24,95
2010,Female,"3,750-3,999",20-24,360
2010,Female,"3,750-3,999",25,118
2010,Female,"3,750-3,999",26,135
2010,Female,"3,750-3,999",27,165
2010,Female,"3,750-3,999",28,162
2010,Female,"3,750-3,999",29,166
2010,Female,"3,750-3,999",25-29,746
2010,Female,"3,750-3,999",30,184
2010,Female,"3,750-3,999",31,150
2010,Female,"3,750-3,999",32,142
2010,Female,"3,750-3,999",33,135
2010,Female,"3,750-3,999",34,124
2010,Female,"3,750-3,999",30-34,735
2010,Female,"3,750-3,999",35,99
2010,Female,"3,750-3,999",36,76
2010,Female,"3,750-3,999",37,71
2010,Female,"3,750-3,999",38,39
2010,Female,"3,750-3,999",39,31
2010,Female,"3,750-3,999",35-39,316
2010,Female,"3,750-3,999",40,28
2010,Female,"3,750-3,999",41,11
2010,Female,"3,750-3,999",42,10
2010,Female,"3,750-3,999",43,7
2010,Female,"3,750-3,999",44,3
2010,Female,"3,750-3,999",40-44,59
2010,Female,"3,750-3,999",45+,1
2010,Female,"3,750-3,999",NS,7
2010,Female,"3,750-3,999",Res Total,2339
2010,Female,"3,750-3,999",Non Res Total,18
2010,Female,"3,750-3,999",Grand Total,2357
2010,Female,"4,000-4,249",10,0
2010,Female,"4,000-4,249",11,0
2010,Female,"4,000-4,249",12,0
2010,Female,"4,000-4,249",13,0
2010,Female,"4,000-4,249",14,0
2010,Female,"4,000-4,249",14-Oct,0
2010,Female,"4,000-4,249",15,3
2010,Female,"4,000-4,249",16,2
2010,Female,"4,000-4,249",17,15
2010,Female,"4,000-4,249",18,15
2010,Female,"4,000-4,249",19,16
2010,Female,"4,000-4,249",15-19,51
2010,Female,"4,000-4,249",20,30
2010,Female,"4,000-4,249",21,27
2010,Female,"4,000-4,249",22,45
2010,Female,"4,000-4,249",23,37
2010,Female,"4,000-4,249",24,54
2010,Female,"4,000-4,249",20-24,193
2010,Female,"4,000-4,249",25,52
2010,Female,"4,000-4,249",26,75
2010,Female,"4,000-4,249",27,70
2010,Female,"4,000-4,249",28,67
2010,Female,"4,000-4,249",29,98
2010,Female,"4,000-4,249",25-29,362
2010,Female,"4,000-4,249",30,78
2010,Female,"4,000-4,249",31,63
2010,Female,"4,000-4,249",32,76
2010,Female,"4,000-4,249",33,57
2010,Female,"4,000-4,249",34,67
2010,Female,"4,000-4,249",30-34,341
2010,Female,"4,000-4,249",35,49
2010,Female,"4,000-4,249",36,32
2010,Female,"4,000-4,249",37,26
2010,Female,"4,000-4,249",38,35
2010,Female,"4,000-4,249",39,19
2010,Female,"4,000-4,249",35-39,161
2010,Female,"4,000-4,249",40,11
2010,Female,"4,000-4,249",41,8
2010,Female,"4,000-4,249",42,4
2010,Female,"4,000-4,249",43,6
2010,Female,"4,000-4,249",44,3
2010,Female,"4,000-4,249",40-44,32
2010,Female,"4,000-4,249",45+,0
2010,Female,"4,000-4,249",NS,1
2010,Female,"4,000-4,249",Res Total,1141
2010,Female,"4,000-4,249",Non Res Total,15
2010,Female,"4,000-4,249",Grand Total,1156
2010,Female,"4,250-4,499",10,0
2010,Female,"4,250-4,499",11,0
2010,Female,"4,250-4,499",12,0
2010,Female,"4,250-4,499",13,0
2010,Female,"4,250-4,499",14,0
2010,Female,"4,250-4,499",14-Oct,0
2010,Female,"4,250-4,499",15,0
2010,Female,"4,250-4,499",16,2
2010,Female,"4,250-4,499",17,4
2010,Female,"4,250-4,499",18,11
